,drugbank_id,drugbank_name,pubchem_id,stitch_id_flat,umls_cui_from_label,method,concept_name,meddra_type,umls_cui_from_meddra,meddra_name
229,DB00175,Pravastatin,4889,CID100004889,C0023895,text_mention,Liver diseases,PT,C0239571,Foetor hepaticus
230,DB00175,Pravastatin,4889,CID100004889,C0025322,text_mention,Premature Menopause,PT,C0025322,Premature menopause
231,DB00175,Pravastatin,4889,CID100004889,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction
232,DB00175,Pravastatin,4889,CID100004889,C0027051,NLP_indication,Myocardial Infarction,PT,C0948089,Acute coronary syndrome
233,DB00175,Pravastatin,4889,CID100004889,C0027726,text_mention,Nephrotic Syndrome,PT,C0027726,Nephrotic syndrome
234,DB00175,Pravastatin,4889,CID100004889,C0038454,NLP_indication,Cerebrovascular accident,PT,C0038454,Cerebrovascular accident
235,DB00175,Pravastatin,4889,CID100004889,C0085096,text_mention,Peripheral Vascular Diseases,PT,C0085096,Peripheral vascular disorder
236,DB00175,Pravastatin,4889,CID100004889,C0241863,text_mention,Diabetic,PT,C0011849,Diabetes mellitus
237,DB00175,Pravastatin,4889,CID100004889,C0242339,text_mention,Dyslipidemias,PT,C0242339,Dyslipidaemia
238,DB00175,Pravastatin,4889,CID100004889,C0242656,text_mention,Disease Progression,PT,C0242656,Disease progression
239,DB00175,Pravastatin,4889,CID100004889,C0342881,NLP_indication,Homozygous familial hypercholesterolaemia,PT,C0745103,Type IIa hyperlipidaemia
240,DB00175,Pravastatin,4889,CID100004889,C0342882,NLP_indication,Heterozygous familial hypercholesterolemia,PT,C0745103,Type IIa hyperlipidaemia
241,DB00175,Pravastatin,4889,CID100004889,C0428467,text_mention,Serum cholesterol normal,PT,C0853298,Blood cholesterol normal
242,DB00175,Pravastatin,4889,CID100004889,C0549399,text_mention,Low density lipoprotein increased,PT,C0549399,Low density lipoprotein increased
243,DB00175,Pravastatin,4889,CID100004889,C0549399,text_mention,Low density lipoprotein increased,PT,C0151691,High density lipoprotein decreased
244,DB00175,Pravastatin,4889,CID100004889,C0595929,text_mention,Cholesterol serum elevated,PT,C0595930,Blood cholesterol increased
245,DB00175,Pravastatin,4889,CID100004889,C0598784,text_mention,Dyslipoproteinemias,PT,C0242339,Dyslipidaemia
246,DB00176,Fluvoxamine,3404,CID100003404,C0003467,text_mention,Anxiety,PT,C0003467,Anxiety
247,DB00176,Fluvoxamine,3404,CID100003404,C0011570,NLP_precondition,Mental Depression,PT,C0011570,Depression
248,DB00176,Fluvoxamine,3404,CID100003404,C0011581,NLP_indication,Depressive disorder,PT,C0011570,Depression
249,DB00176,Fluvoxamine,3404,CID100003404,C0011581,NLP_indication,Depressive disorder,PT,C0013415,Dysthymic disorder
250,DB00176,Fluvoxamine,3404,CID100003404,C0023895,NLP_precondition,Liver diseases,PT,C0151763,Hepatocellular injury
251,DB00176,Fluvoxamine,3404,CID100003404,C0023895,NLP_precondition,Liver diseases,PT,C0023895,Liver disorder
252,DB00176,Fluvoxamine,3404,CID100003404,C0023895,NLP_precondition,Liver diseases,PT,C0239571,Foetor hepaticus
253,DB00176,Fluvoxamine,3404,CID100003404,C0028768,NLP_indication,Obsessive-Compulsive Disorder,PT,C0028768,Obsessive-compulsive disorder
254,DB00176,Fluvoxamine,3404,CID100003404,C0031572,NLP_indication,"Phobia, Social",PT,C0031572,Social phobia
255,DB00176,Fluvoxamine,3404,CID100003404,C0036572,NLP_precondition,Seizures,PT,C0036572,Convulsion
256,DB00176,Fluvoxamine,3404,CID100003404,C0086769,text_mention,Panic Attacks,PT,C0086769,Panic attack
257,DB00176,Fluvoxamine,3404,CID100003404,C0231303,text_mention,Distress,PT,C0700361,Emotional distress
258,DB00176,Fluvoxamine,3404,CID100003404,C0233697,NLP_indication,Obsessions,PT,C0233697,Obsessive rumination
259,DB00176,Fluvoxamine,3404,CID100003404,C0233697,NLP_indication,Obsessions,PT,C0679048,Obsessive thoughts
260,DB00176,Fluvoxamine,3404,CID100003404,C0349231,text_mention,Phobic anxiety disorder,PT,C0003467,Anxiety
261,DB00176,Fluvoxamine,3404,CID100003404,C0349231,text_mention,Phobic anxiety disorder,PT,C0349231,Phobia
262,DB00176,Fluvoxamine,3404,CID100003404,C0458631,text_mention,Performance anxiety,PT,C0458631,Performance fear
263,DB00176,Fluvoxamine,3404,CID100003404,C0600104,NLP_indication,Obsessive compulsive behavior,PT,C0600104,Compulsions
264,DB00176,Fluvoxamine,3404,CID100003404,C1269683,NLP_indication,Major Depressive Disorder,PT,C1269683,Major depression
265,DB00176,Fluvoxamine,3404,CID100003404,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment
266,DB00176,Fluvoxamine,3404,CID100003404,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure
267,DB00177,Valsartan,5650,CID100005650,C0002962,text_mention,Angina Pectoris,PT,C0002962,Angina pectoris
268,DB00177,Valsartan,5650,CID100005650,C0011849,text_mention,Diabetes Mellitus,PT,C0011849,Diabetes mellitus
269,DB00177,Valsartan,5650,CID100005650,C0011881,text_mention,Diabetic Nephropathy,PT,C0011881,Diabetic nephropathy
270,DB00177,Valsartan,5650,CID100005650,C0018801,NLP_indication,Heart failure,PT,C0018801,Cardiac failure
271,DB00177,Valsartan,5650,CID100005650,C0020473,text_mention,Hyperlipidemia,PT,C0020473,Hyperlipidaemia
272,DB00177,Valsartan,5650,CID100005650,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension
273,DB00177,Valsartan,5650,CID100005650,C0020649,NLP_indication,Hypotension,PT,C0020649,Hypotension
274,DB00177,Valsartan,5650,CID100005650,C0022658,NLP_precondition,Kidney Diseases,PT,C0022658,Nephropathy
275,DB00177,Valsartan,5650,CID100005650,C0023212,NLP_indication,Left-Sided Heart Failure,PT,C0023212,Left ventricular failure
276,DB00177,Valsartan,5650,CID100005650,C0023212,NLP_indication,Left-Sided Heart Failure,PT,C0034063,Pulmonary oedema
277,DB00177,Valsartan,5650,CID100005650,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction
278,DB00177,Valsartan,5650,CID100005650,C0027051,NLP_indication,Myocardial Infarction,PT,C0948089,Acute coronary syndrome
279,DB00177,Valsartan,5650,CID100005650,C0085580,NLP_indication,Essential Hypertension,PT,C0085580,Essential hypertension
280,DB00177,Valsartan,5650,CID100005650,C0155626,NLP_indication,Acute myocardial infarction,PT,C0155626,Acute myocardial infarction
281,DB00177,Valsartan,5650,CID100005650,C0242698,NLP_indication,"Ventricular Dysfunction, Left",PT,C0242698,Left ventricular dysfunction
282,DB00177,Valsartan,5650,CID100005650,C0264716,NLP_indication,Cardiac failure chronic,PT,C0264716,Cardiac failure chronic
283,DB00177,Valsartan,5650,CID100005650,C0857121,NLP_precondition,Hypertensive (finding),PT,C0020538,Hypertension
284,DB00177,Valsartan,5650,CID100005650,C1277187,text_mention,Left ventricular systolic dysfunction,PT,C0242698,Left ventricular dysfunction
285,DB00178,Ramipril,5038,CID100005038,C0002994,text_mention,Angioedema,PT,C0002994,Angioedema
286,DB00178,Ramipril,5038,CID100005038,C0018801,text_mention,Heart failure,PT,C0018801,Cardiac failure
287,DB00178,Ramipril,5038,CID100005038,C0018802,text_mention,Congestive heart failure,PT,C0018802,Cardiac failure congestive
288,DB00178,Ramipril,5038,CID100005038,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension
289,DB00178,Ramipril,5038,CID100005038,C0020545,text_mention,"Hypertension, Renovascular",PT,C0020545,Renovascular hypertension
290,DB00178,Ramipril,5038,CID100005038,C0020649,NLP_indication,Hypotension,PT,C0020649,Hypotension
291,DB00178,Ramipril,5038,CID100005038,C0022658,NLP_precondition,Kidney Diseases,PT,C0022658,Nephropathy
292,DB00178,Ramipril,5038,CID100005038,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction
293,DB00178,Ramipril,5038,CID100005038,C0027051,NLP_indication,Myocardial Infarction,PT,C0948089,Acute coronary syndrome
294,DB00178,Ramipril,5038,CID100005038,C0033687,NLP_indication,Proteinuria,PT,C0948586,Protein urine present
295,DB00178,Ramipril,5038,CID100005038,C0033687,NLP_indication,Proteinuria,PT,C0033687,Proteinuria
296,DB00178,Ramipril,5038,CID100005038,C0035067,NLP_precondition,Renal Artery Stenosis,PT,C0035067,Renal artery stenosis
297,DB00178,Ramipril,5038,CID100005038,C0038454,NLP_indication,Cerebrovascular accident,PT,C0038454,Cerebrovascular accident
298,DB00178,Ramipril,5038,CID100005038,C0042373,text_mention,Vascular Diseases,PT,C0042373,Angiopathy
299,DB00178,Ramipril,5038,CID100005038,C0085580,NLP_indication,Essential Hypertension,PT,C0085580,Essential hypertension
300,DB00178,Ramipril,5038,CID100005038,C0155626,NLP_indication,Acute myocardial infarction,PT,C0155626,Acute myocardial infarction
301,DB00178,Ramipril,5038,CID100005038,C0242698,NLP_indication,"Ventricular Dysfunction, Left",PT,C0242698,Left ventricular dysfunction
302,DB00178,Ramipril,5038,CID100005038,C0730345,text_mention,Microalbuminuria,PT,C0730345,Microalbuminuria
303,DB00178,Ramipril,5038,CID100005038,C0748318,NLP_indication,Progressive renal failure,PT,C0035078,Renal failure
304,DB00178,Ramipril,5038,CID100005038,C0856742,text_mention,Post MI,PT,C0027051,Myocardial infarction
305,DB00178,Ramipril,5038,CID100005038,C0857121,NLP_precondition,Hypertensive (finding),PT,C0020538,Hypertension
306,DB00178,Ramipril,5038,CID100005038,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment
307,DB00178,Ramipril,5038,CID100005038,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure
308,DB00180,Flunisolide,3379,CID100003379,C0004096,NLP_indication,Asthma,PT,C0004096,Asthma
309,DB00180,Flunisolide,3379,CID100003379,C0016397,text_mention,Focal Infection,PT,C0016397,Localised infection
310,DB00180,Flunisolide,3379,CID100003379,C0018621,text_mention,Hay fever,PT,C0018621,Seasonal allergy
311,DB00180,Flunisolide,3379,CID100003379,C0018621,text_mention,Hay fever,PT,C1322281,Rhinitis seasonal
312,DB00180,Flunisolide,3379,CID100003379,C0848309,text_mention,Rhinitis perennial,PT,C0848309,Rhinitis perennial
313,DB00181,Baclofen,2284,CID100002284,C0006111,NLP_precondition,Brain Diseases,PT,C0027765,Nervous system disorder
314,DB00181,Baclofen,2284,CID100002284,C0007789,NLP_precondition,Cerebral Palsy,PT,C0007789,Cerebral palsy
315,DB00181,Baclofen,2284,CID100002284,C0007820,NLP_precondition,Cerebrovascular Disorders,PT,C0007820,Cerebrovascular disorder
316,DB00181,Baclofen,2284,CID100002284,C0009024,NLP_indication,Clonus,PT,C0009024,Clonus
317,DB00181,Baclofen,2284,CID100002284,C0014544,NLP_precondition,Epilepsy,PT,C0014544,Epilepsy
318,DB00181,Baclofen,2284,CID100002284,C0018674,NLP_precondition,Craniocerebral Trauma,PT,C0018674,Head injury
319,DB00181,Baclofen,2284,CID100002284,C0026769,NLP_indication,Multiple Sclerosis,PT,C0026769,Multiple sclerosis
320,DB00181,Baclofen,2284,CID100002284,C0026826,text_mention,Muscle Hypertonia,PT,C0026826,Hypertonia
321,DB00181,Baclofen,2284,CID100002284,C0026837,NLP_indication,Muscle Rigidity,PT,C0026837,Muscle rigidity
322,DB00181,Baclofen,2284,CID100002284,C0026838,NLP_indication,Muscle Spasticity,PT,C0026838,Muscle spasticity
323,DB00181,Baclofen,2284,CID100002284,C0030193,NLP_indication,Pain,PT,C0030193,Pain
324,DB00181,Baclofen,2284,CID100002284,C0037763,NLP_indication,Spasm,PT,C0037763,Muscle spasms
325,DB00181,Baclofen,2284,CID100002284,C0037928,NLP_indication,Spinal Cord Diseases,PT,C0037928,Spinal cord disorder
326,DB00181,Baclofen,2284,CID100002284,C0037929,text_mention,Spinal Cord Injuries,PT,C0037929,Spinal cord injury
327,DB00181,Baclofen,2284,CID100002284,C0232841,text_mention,Bladder dysfunction,PT,C0232841,Bladder dysfunction
328,DB00181,Baclofen,2284,CID100002284,C0235063,NLP_precondition,Respiratory Depression,PT,C0855775,Pulmonary function test decreased
329,DB00181,Baclofen,2284,CID100002284,C0235063,NLP_precondition,Respiratory Depression,PT,C0235063,Respiratory depression
330,DB00181,Baclofen,2284,CID100002284,C0270611,text_mention,Brain Injuries,PT,C0270611,Brain injury
331,DB00181,Baclofen,2284,CID100002284,C0876926,text_mention,Traumatic Brain Injury,PT,C0018674,Head injury
332,DB00182,Amphetamine,3007,CID100003007,C0004936,text_mention,Mental disorders,PT,C0004936,Mental disorder
333,DB00182,Amphetamine,3007,CID100003007,C0027404,text_mention,Narcolepsy,PT,C0027404,Narcolepsy
334,DB00182,Amphetamine,3007,CID100003007,C0033975,text_mention,Psychotic Disorders,PT,C0033975,Psychotic disorder
335,DB00182,Amphetamine,3007,CID100003007,C0041671,text_mention,Attention Deficit Disorder,PT,C1263846,Attention deficit/hyperactivity disorder
336,DB00182,Amphetamine,3007,CID100003007,C0085633,text_mention,Mood swings,PT,C0085633,Mood swings
337,DB00182,Amphetamine,3007,CID100003007,C0085633,text_mention,Mood swings,PT,C0233472,Affect lability
338,DB00182,Amphetamine,3007,CID100003007,C0151611,text_mention,Electroencephalogram abnormal,PT,C0151611,Electroencephalogram abnormal
339,DB00182,Amphetamine,3007,CID100003007,C0233415,text_mention,Distractibility,PT,C0233415,Distractibility
340,DB00182,Amphetamine,3007,CID100003007,C0424295,text_mention,Hyperactive behavior,PT,C0085631,Agitation
341,DB00182,Amphetamine,3007,CID100003007,C0424295,text_mention,Hyperactive behavior,PT,C0424295,Hyperkinesia
342,DB00182,Amphetamine,3007,CID100003007,C0542476,text_mention,Forgetfulness,PT,C0233794,Memory impairment
343,DB00182,Amphetamine,3007,CID100003007,C0751265,text_mention,Learning Disabilities,PT,C0751265,Learning disability
344,DB00182,Amphetamine,3007,CID100003007,C1263846,NLP_indication,Attention deficit hyperactivity disorder,PT,C1263846,Attention deficit/hyperactivity disorder
345,DB00182,Amphetamine,3007,CID100003007,C1971624,NLP_precondition,Loss of appetite (finding),PT,C0232462,Decreased appetite
346,DB00184,Nicotine,942,CID100000942,C0002962,text_mention,Angina Pectoris,PT,C0002962,Angina pectoris
347,DB00184,Nicotine,942,CID100000942,C0002963,text_mention,"Angina Pectoris, Variant",PT,C0002963,Prinzmetal angina
348,DB00184,Nicotine,942,CID100000942,C0003811,text_mention,Cardiac Arrhythmia,PT,C0003811,Arrhythmia
349,DB00184,Nicotine,942,CID100000942,C0010068,text_mention,Coronary heart disease,PT,C1956346,Coronary artery disease
350,DB00184,Nicotine,942,CID100000942,C0013595,text_mention,Eczema,PT,C0013595,Eczema
351,DB00184,Nicotine,942,CID100000942,C0014130,text_mention,Endocrine System Diseases,PT,C0014130,Endocrine disorder
352,DB00184,Nicotine,942,CID100000942,C0020517,text_mention,Hypersensitivity,PT,C0020517,Hypersensitivity
353,DB00184,Nicotine,942,CID100000942,C0020540,text_mention,Malignant Hypertension,PT,C0020540,Malignant hypertension
354,DB00184,Nicotine,942,CID100000942,C0027051,text_mention,Myocardial Infarction,PT,C0027051,Myocardial infarction
355,DB00184,Nicotine,942,CID100000942,C0027051,text_mention,Myocardial Infarction,PT,C0948089,Acute coronary syndrome
356,DB00184,Nicotine,942,CID100000942,C0028043,text_mention,Nicotine Dependence,PT,C0028043,Nicotine dependence
357,DB00184,Nicotine,942,CID100000942,C0030252,text_mention,Palpitations,PT,C0030252,Palpitations
358,DB00184,Nicotine,942,CID100000942,C0030920,NLP_indication,Peptic Ulcer,PT,C0030920,Peptic ulcer
359,DB00184,Nicotine,942,CID100000942,C0032961,text_mention,Pregnancy,PT,C0032961,Pregnancy
360,DB00184,Nicotine,942,CID100000942,C0037274,text_mention,Dermatologic disorders,PT,C0037274,Skin disorder
361,DB00184,Nicotine,942,CID100000942,C0037317,text_mention,Sleep disturbances,PT,C0851578,Sleep disorder
362,DB00184,Nicotine,942,CID100000942,C0040021,text_mention,Thromboangiitis Obliterans,PT,C0017086,Gangrene
363,DB00184,Nicotine,942,CID100000942,C0040021,text_mention,Thromboangiitis Obliterans,PT,C0040021,Thromboangiitis obliterans
364,DB00184,Nicotine,942,CID100000942,C0042109,text_mention,Urticaria,PT,C0042109,Urticaria
365,DB00184,Nicotine,942,CID100000942,C0042401,text_mention,Vasodilation,PT,C1142412,Vasodilation procedure
366,DB00184,Nicotine,942,CID100000942,C0085096,text_mention,Peripheral Vascular Diseases,PT,C0085096,Peripheral vascular disorder
367,DB00184,Nicotine,942,CID100000942,C0087169,NLP_indication,Withdrawal Symptoms,PT,C0152128,Drug withdrawal syndrome
368,DB00184,Nicotine,942,CID100000942,C0337672,text_mention,Non-smoker,PT,C1971295,Non-tobacco user
369,DB00184,Nicotine,942,CID100000942,C0497365,text_mention,Rash generalised,PT,C0497365,Rash generalised
370,DB00184,Nicotine,942,CID100000942,C0853813,text_mention,Local reaction,PT,C0853813,Local reaction
371,DB00184,Nicotine,942,CID100000942,C0948807,text_mention,Hepatic impairment,PT,C0023895,Liver disorder
372,DB00184,Nicotine,942,CID100000942,C1306571,text_mention,Hepatic Insufficiency,PT,C0085605,Hepatic failure
373,DB00184,Nicotine,942,CID100000942,C1325847,text_mention,Sensitisation,PT,C1325847,Sensitisation
374,DB00184,Nicotine,942,CID100000942,C1565489,text_mention,Renal Insufficiency,PT,C1565489,Renal impairment
375,DB00184,Nicotine,942,CID100000942,C1565489,text_mention,Renal Insufficiency,PT,C0035078,Renal failure
376,DB00185,Cevimeline,2684,CID100002684,C0043352,NLP_indication,Xerostomia,PT,C0043352,Dry mouth
377,DB00185,Cevimeline,2684,CID100002684,C1527336,NLP_indication,Sjogren's Syndrome,PT,C1527336,Sjogren's syndrome
378,DB00186,Lorazepam,3958,CID100003958,C0003467,NLP_indication,Anxiety,PT,C0003467,Anxiety
379,DB00186,Lorazepam,3958,CID100003958,C0003469,NLP_indication,Anxiety Disorders,PT,C0003469,Anxiety disorder
380,DB00186,Lorazepam,3958,CID100003958,C0013144,text_mention,Drowsiness,PT,C2830004,Somnolence
381,DB00186,Lorazepam,3958,CID100003958,C0038220,NLP_indication,Status Epilepticus,PT,C0038220,Status epilepticus
382,DB00186,Lorazepam,3958,CID100003958,C0086132,NLP_indication,Depressive Symptoms,PT,C0086132,Depressive symptom
383,DB00186,Lorazepam,3958,CID100003958,C0233494,text_mention,Tension,PT,C0233494,Tension
384,DB00186,Lorazepam,3958,CID100003958,C0917801,NLP_indication,Sleeplessness,PT,C0917801,Insomnia
385,DB00186,Lorazepam,3958,CID100003958,C1279420,NLP_indication,Anxiety neurosis (finding),PT,C0003469,Anxiety disorder
386,DB00187,Esmolol,59768,CID100059768,C0004238,NLP_indication,Atrial Fibrillation,PT,C0004238,Atrial fibrillation
387,DB00187,Esmolol,59768,CID100059768,C0004239,NLP_indication,Atrial Flutter,PT,C0004239,Atrial flutter
388,DB00187,Esmolol,59768,CID100059768,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension
389,DB00187,Esmolol,59768,CID100059768,C0039231,NLP_indication,Tachycardia,PT,C0039231,Tachycardia
390,DB00187,Esmolol,59768,CID100059768,C0039239,NLP_indication,Sinus Tachycardia,PT,C0039239,Sinus tachycardia
391,DB00187,Esmolol,59768,CID100059768,C0039240,NLP_precondition,Supraventricular tachycardia,PT,C0039240,Supraventricular tachycardia
392,DB00187,Esmolol,59768,CID100059768,C1956346,NLP_precondition,Coronary Artery Disease,PT,C1956346,Coronary artery disease
393,DB00188,Bortezomib,93860,CID100093860,C0011991,NLP_precondition,Diarrhea,PT,C0011991,Diarrhoea
394,DB00188,Bortezomib,93860,CID100093860,C0026764,NLP_indication,Multiple Myeloma,PT,C0026764,Plasma cell myeloma
395,DB00188,Bortezomib,93860,CID100093860,C0026764,NLP_indication,Multiple Myeloma,PT,C0032131,Plasmacytoma
396,DB00188,Bortezomib,93860,CID100093860,C0031117,NLP_precondition,Peripheral Neuropathy,PT,C0031117,Neuropathy peripheral
397,DB00188,Bortezomib,93860,CID100093860,C0038454,NLP_precondition,Cerebrovascular accident,PT,C0038454,Cerebrovascular accident
398,DB00188,Bortezomib,93860,CID100093860,C0242656,text_mention,Disease Progression,PT,C0242656,Disease progression
399,DB00188,Bortezomib,93860,CID100093860,C0243026,NLP_precondition,Sepsis,PT,C0243026,Sepsis
400,DB00188,Bortezomib,93860,CID100093860,C0334634,NLP_indication,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",PT,C0334634,Mantle cell lymphoma
401,DB00188,Bortezomib,93860,CID100093860,C0376545,NLP_precondition,Hematologic Neoplasms,PT,C0376545,Haematological malignancy
