"id","struct_id","concept_id","relationship_name","concept_name","umls_cui","snomed_full_name","cui_semantic_type","snomed_conceptid","id-2","identifier","id_type","struct_id-2","parent_match"
132571,5084,21000850,"indication","Hereditary factor IX deficiency disease","C0008533","Hereditary factor IX deficiency disease","T047",41788008,1342616,"DB11608","DRUGBANK_ID",5084,NULL
132572,1178,40249270,"indication","Acute pain","C0184567","Acute pain","T184",274663001,1342121,"DB08976","DRUGBANK_ID",1178,NULL
132573,5086,40249248,"indication","Nuclear medicine imaging procedure","C0034606","Nuclear medicine imaging procedure","T058",373205008,1343565,"DB13979","DRUGBANK_ID",5086,NULL
132574,60,40249271,"indication","Acute diarrhea","C0740441","Acute diarrhea","T047",409966000,1343901,"DB08626","DRUGBANK_ID",60,True
132574,60,40249271,"indication","Acute diarrhea","C0740441","Acute diarrhea","T047",409966000,1342653,"DB11696","DRUGBANK_ID",60,NULL
132575,1132,21001633,"indication","Cerebral ischemia","C0917798","Cerebral ischemia","T047",287731003,1341979,"DB08162","DRUGBANK_ID",1132,NULL
132576,5087,21000474,"indication","Primary cutaneous T-cell lymphoma","C0079773","Primary cutaneous T-cell lymphoma","T191",400122007,1340119,"DB00004","DRUGBANK_ID",5087,NULL
132577,5088,21002686,"indication","Plaque psoriasis","C0406317","Plaque psoriasis","T047",200965009,1340182,"DB00092","DRUGBANK_ID",5088,NULL
132578,5089,21002805,"indication","Rheumatoid arthritis","C0003873","Rheumatoid arthritis","T047",69896004,1341326,"DB01281","DRUGBANK_ID",5089,NULL
132579,5089,40249139,"indication","Juvenile idiopathic arthritis","C3495559","Juvenile idiopathic arthritis","T047",410502007,1341326,"DB01281","DRUGBANK_ID",5089,NULL
132580,1867,21000765,"indication","Cystic fibrosis","C0010674","Cystic fibrosis","T047",190905008,1342820,"DB12598","DRUGBANK_ID",1867,NULL
132582,311,21002805,"indication","Rheumatoid arthritis","C0003873","Rheumatoid arthritis","T047",69896004,1341619,"DB04812","DRUGBANK_ID",311,NULL
132583,1203,21002805,"indication","Rheumatoid arthritis","C0003873","Rheumatoid arthritis","T047",69896004,1343039,"DB13317","DRUGBANK_ID",1203,NULL
132584,5064,21002627,"indication","Seborrheic dermatitis","C0036508","Seborrheic dermatitis","T047",50563003,1343714,"DB15580","DRUGBANK_ID",5064,NULL
132585,5066,40249251,"indication","Acute myocardial infarction","C0155626","Acute myocardial infarction","T047",57054005,1340141,"DB00031","DRUGBANK_ID",5066,NULL
132586,5067,21000480,"indication","Multiple myeloma","C0026764","Multiple myeloma","T191",109989006,1342472,"DB09570","DRUGBANK_ID",5067,NULL
132587,5068,40249061,"indication","Partial seizure","C0014547","Partial seizure","T047",29753000,1341732,"DB05541","DRUGBANK_ID",5068,NULL
132588,5063,21000480,"indication","Multiple myeloma","C0026764","Multiple myeloma","T191",109989006,1342391,"DB09331","DRUGBANK_ID",5063,NULL
132589,5069,21013851,"indication","Acquired factor VIII deficiency disease","C0272325","Acquired factor VIII deficiency disease","T047",14230004,1342614,"DB11606","DRUGBANK_ID",5069,NULL
132590,5070,21000482,"indication","Acute lymphoid leukemia","C0023449","Acute lymphoid leukemia","T191",91857003,1340135,"DB00023","DRUGBANK_ID",5070,NULL
132591,4923,40249200,"indication","Metastatic renal cell carcinoma","C0278678","Metastatic renal cell carcinoma","T191",702392008,1342175,"DB09035","DRUGBANK_ID",4923,NULL
132592,5071,21000523,"indication","Non-small cell lung cancer","C0007131","Non-small cell lung cancer","T191",254637007,1342468,"DB09559","DRUGBANK_ID",5071,NULL
132594,4904,40249263,"indication","Hidradenitis suppurativa","C0162836","Hidradenitis suppurativa","T047",59393003,1340155,"DB00051","DRUGBANK_ID",4904,NULL
132595,5072,21000480,"indication","Multiple myeloma","C0026764","Multiple myeloma","T191",109989006,1341815,"DB06317","DRUGBANK_ID",5072,NULL
132596,1141,21002811,"indication","Osteoarthritis","C0029408","Osteoarthritis","T047",396275006,1341974,"DB07477","DRUGBANK_ID",1141,NULL
132597,1141,21003079,"indication","Pain","C0030193","Pain","T184",22253000,1341974,"DB07477","DRUGBANK_ID",1141,NULL
132598,982,40249265,"indication","Stargardt's disease","C0271093","Stargardt's disease","T033",70099003,1341107,"DB01057","DRUGBANK_ID",982,NULL
132600,3704,21001022,"indication","Depressive disorder","C0011581","Depressive disorder","T048",35489007,1342336,"DB09254","DRUGBANK_ID",3704,NULL
132601,1008,21001432,"indication","Hypertensive disorder","C0020538","Hypertensive disorder","T047",38341003,1343150,"DB13435","DRUGBANK_ID",1008,NULL
132602,4374,21000789,"indication","Obesity","C0028754","Obesity","T047",414916001,1341660,"DB04871","DRUGBANK_ID",4374,NULL
132603,5029,40249264,"indication","Antimetabolite overdose","C0572583","Antimetabolite overdose","T037",295696001,1343897,"DB02745","DRUGBANK_ID",5029,True
132603,5029,40249264,"indication","Antimetabolite overdose","C0572583","Antimetabolite overdose","T037",295696001,1342271,"DB09144","DRUGBANK_ID",5029,NULL
132604,5075,21003276,"indication","Hyperuricemia","C0740394","Hyperuricemia","T047",35885006,1342594,"DB11560","DRUGBANK_ID",5075,NULL
132605,107,21002805,"indication","Rheumatoid arthritis","C0003873","Rheumatoid arthritis","T047",69896004,1342926,"DB13167","DRUGBANK_ID",107,NULL
132606,107,21003079,"indication","Pain","C0030193","Pain","T184",22253000,1342926,"DB13167","DRUGBANK_ID",107,NULL
132607,2206,21001022,"indication","Depressive disorder","C0011581","Depressive disorder","T048",35489007,1342327,"DB09244","DRUGBANK_ID",2206,NULL
132608,5046,21000439,"indication","Metastatic malignant melanoma","C0860594","Metastatic malignant melanoma","T191",443493003,1341709,"DB05239","DRUGBANK_ID",5046,NULL
132609,231,21001575,"indication","Supraventricular arrhythmia","C0428974","Supraventricular arrhythmia","T046",72654001,1341414,"DB01429","DRUGBANK_ID",231,NULL
132610,231,21001574,"indication","Ventricular arrhythmia","C0085612","Ventricular arrhythmia","T046",44103008,1341414,"DB01429","DRUGBANK_ID",231,NULL
132612,5047,40249252,"indication","Diabetic dyslipidemia associated with type 2 diabetes mellitus","C3661933","Diabetic dyslipidemia associated with type 2 diabetes mellitus","T047",761000119102,1342906,"DB13115","DRUGBANK_ID",5047,NULL
132613,5048,21001119,"indication","Narcolepsy","C0027404","Narcolepsy","T047",60380001,1342643,"DB11642","DRUGBANK_ID",5048,NULL
132614,5049,40249253,"indication","Hypophosphatasia","C0020630","Hypophosphatasia","T047",190859005,1341738,"DB05768","DRUGBANK_ID",5049,NULL
132616,5050,40249254,"indication","Antimicrobial substance","C1136254","Antimicrobial substance","T121",250428009,1342694,"DB11854","DRUGBANK_ID",5050,NULL
132617,5051,40249255,"indication","Dupuytren's disease of finger, with contracture","C0410065","Dupuytren's disease of finger, with contracture","T047",203051006,1340152,"DB00048","DRUGBANK_ID",5051,NULL
132618,5051,21002384,"indication","Induratio penis plastica","C0030848","Induratio penis plastica","T047",1335005,1340152,"DB00048","DRUGBANK_ID",5051,NULL
132619,2491,40248973,"indication","Postoperative pain","C0030201","Postoperative pain","T184",213299007,1340772,"DB00708","DRUGBANK_ID",2491,NULL
132620,4924,21000523,"indication","Non-small cell lung cancer","C0007131","Non-small cell lung cancer","T191",254637007,1342177,"DB09037","DRUGBANK_ID",4924,NULL
132621,569,21001432,"indication","Hypertensive disorder","C0020538","Hypertensive disorder","T047",38341003,1341652,"DB04846","DRUGBANK_ID",569,NULL
132622,569,21001460,"indication","Angina pectoris","C0002962","Angina pectoris","T033",194828000,1341652,"DB04846","DRUGBANK_ID",569,NULL
132623,1510,40249256,"indication","Raynaud's disease","C0034734","Raynaud's disease","T047",195295006,1342089,"DB08941","DRUGBANK_ID",1510,NULL
132625,1900,40249073,"indication","Non-productive cough","C0850149","Non-productive cough","T184",409596002,1343159,"DB13445","DRUGBANK_ID",1900,NULL
132626,1777,21001432,"indication","Hypertensive disorder","C0020538","Hypertensive disorder","T047",38341003,1343009,"DB13284","DRUGBANK_ID",1777,NULL
132627,164,40249213,"indication","Secondary malignant neoplasm of female breast","C0346993","Secondary malignant neoplasm of female breast","T191",94297009,1340430,"DB00357","DRUGBANK_ID",164,NULL
132628,5022,40249236,"indication","Lack or loss of sexual desire","C0020594","Lack or loss of sexual desire","T048",270903007,1341673,"DB04908","DRUGBANK_ID",5022,NULL
132630,5024,40249239,"indication","Degeneration of intervertebral disc","C0158266","Degeneration of intervertebral disc","T047",77547008,1342640,"DB11639","DRUGBANK_ID",5024,NULL
132631,5024,40249240,"indication","Fracture of tibia","C0040185","Fracture of tibia","T037",31978002,1342640,"DB11639","DRUGBANK_ID",5024,NULL
132632,5025,21013444,"indication","Chemotherapy-induced neutropenia","C1827687","Chemotherapy-induced neutropenia","T037",425229001,1340133,"DB00020","DRUGBANK_ID",5025,NULL
132633,5026,21000878,"indication","Thrombocytopenic disorder","C0040034","Thrombocytopenic disorder","T033",302215000,1340144,"DB00038","DRUGBANK_ID",5026,NULL
132634,5000,21008593,"indication","Familial hypercholesterolemia - heterozygous","C0342882","Familial hypercholesterolemia - heterozygous","T019",238079002,1342375,"DB09303","DRUGBANK_ID",5000,NULL
132635,5000,21000702,"indication","Familial hypercholesterolemia - homozygous","C0342881","Familial hypercholesterolemia - homozygous","T019",238078005,1342375,"DB09303","DRUGBANK_ID",5000,NULL
132636,295,21001204,"indication","Ocular hypertension","C0028840","Ocular hypertension","T047",4210003,1342156,"DB09013","DRUGBANK_ID",295,NULL
132637,295,21001205,"indication","Open-angle glaucoma","C0017612","Open-angle glaucoma","T047",84494001,1342156,"DB09013","DRUGBANK_ID",295,NULL
132638,5027,21003511,"indication","Chemotherapy-induced nausea and vomiting","C0401160","Chemotherapy-induced nausea and vomiting","T046",236084000,1342366,"DB09291","DRUGBANK_ID",5027,NULL
132639,2193,21000948,"indication","Schizophrenia","C0036341","Schizophrenia","T048",58214004,1343793,"DB01621","DRUGBANK_ID",2193,True
132640,1211,21000948,"indication","Schizophrenia","C0036341","Schizophrenia","T048",58214004,1340930,"DB00875","DRUGBANK_ID",1211,NULL
132641,2112,21000948,"indication","Schizophrenia","C0036341","Schizophrenia","T048",58214004,1342073,"DB08922","DRUGBANK_ID",2112,NULL
132642,945,21003217,"indication","Nausea and vomiting","C0027498","Nausea and vomiting","T184",16932000,1341232,"DB01184","DRUGBANK_ID",945,NULL
132643,516,21000949,"indication","Chronic schizophrenia","C0221765","Chronic schizophrenia","T048",83746006,1341090,"DB01038","DRUGBANK_ID",516,NULL
132644,1712,21000948,"indication","Schizophrenia","C0036341","Schizophrenia","T048",58214004,1340987,"DB00933","DRUGBANK_ID",1712,NULL
132645,1222,21000948,"indication","Schizophrenia","C0036341","Schizophrenia","T048",58214004,1341648,"DB04842","DRUGBANK_ID",1222,NULL
132646,5016,21000701,"indication","Hypercholesterolemia","C0020443","Hypercholesterolemia","T047",13644009,1342374,"DB09302","DRUGBANK_ID",5016,NULL
132647,5016,40249223,"indication","Complex dyslipidemia","C3875286","Complex dyslipidemia","T047",109041000119107,1342374,"DB09302","DRUGBANK_ID",5016,NULL
132648,5016,21008593,"indication","Familial hypercholesterolemia - heterozygous","C0342882","Familial hypercholesterolemia - heterozygous","T019",238079002,1342374,"DB09302","DRUGBANK_ID",5016,NULL
132649,5016,40249233,"indication","Atherosclerosis","C0004153","Atherosclerosis","T047",38716007,1342374,"DB09302","DRUGBANK_ID",5016,NULL
132650,5017,21002805,"indication","Rheumatoid arthritis","C0003873","Rheumatoid arthritis","T047",69896004,1340138,"DB00026","DRUGBANK_ID",5017,NULL
132651,5017,40249187,"indication","Cryopyrin associated periodic syndrome","C2316212","Cryopyrin associated periodic syndrome","T047",430079001,1340138,"DB00026","DRUGBANK_ID",5017,NULL
132652,5017,40249234,"indication","Chronic infantile neurological, cutaneous and articular syndrome","C0409818","Chronic infantile neurological, cutaneous and articular syndrome","T047",239826001,1340138,"DB00026","DRUGBANK_ID",5017,NULL
132653,5018,40249235,"indication","Fabry's disease","C0002986","Fabry's disease","T047",16652001,1340189,"DB00103","DRUGBANK_ID",5018,NULL
132654,5019,21000848,"indication","Hereditary factor VIII deficiency disease","C0019069","Hereditary factor VIII deficiency disease","T047",28293008,1342242,"DB09109","DRUGBANK_ID",5019,NULL
132655,4147,21012052,"indication","Magnetic resonance imaging","C0024485","Magnetic resonance imaging","T060",113091000,1340606,"DB00538","DRUGBANK_ID",4147,NULL
132658,5012,21001578,"indication","Chronic heart failure","C0264716","Chronic heart failure","T047",48447003,1342367,"DB09292","DRUGBANK_ID",5012,NULL
132659,5013,21000594,"indication","Diabetes mellitus type 2","C0011860","Diabetes mellitus type 2","T047",44054006,1343704,"DB15323","DRUGBANK_ID",5013,NULL
132660,2200,21002035,"indication","Peptic ulcer","C0030920","Peptic ulcer","T047",13200003,1340735,"DB00670","DRUGBANK_ID",2200,NULL
132661,3377,21002896,"indication","Osteoporosis","C0029456","Osteoporosis","T047",64859006,1342626,"DB11620","DRUGBANK_ID",3377,NULL
132662,1431,21002896,"indication","Osteoporosis","C0029456","Osteoporosis","T047",64859006,1341796,"DB06255","DRUGBANK_ID",1431,NULL
132664,3377,21000468,"indication","Humoral hypercalcemia of malignancy","C0149911","Humoral hypercalcemia of malignancy","T047",47709007,1342626,"DB11620","DRUGBANK_ID",3377,NULL
132665,5014,21000948,"indication","Schizophrenia","C0036341","Schizophrenia","T048",58214004,1342257,"DB09128","DRUGBANK_ID",5014,NULL
132666,5014,21000952,"indication","Major depressive disorder","C1269683","Major depressive disorder","T048",370143000,1342257,"DB09128","DRUGBANK_ID",5014,NULL
132667,5015,21000613,"indication","Acromegaly","C0001206","Acromegaly","T047",74107003,1340175,"DB00082","DRUGBANK_ID",5015,NULL
132668,1405,21001588,"indication","Heart failure","C0018801","Heart failure","T047",84114007,1343038,"DB13316","DRUGBANK_ID",1405,NULL
132669,1402,21002035,"indication","Peptic ulcer","C0030920","Peptic ulcer","T047",13200003,1340494,"DB00424","DRUGBANK_ID",1402,NULL
132670,4989,40249217,"indication","Chronic non-neuropathic Gaucher's disease","C1961835","Chronic non-neuropathic Gaucher's disease","T047",62201009,1341897,"DB06720","DRUGBANK_ID",4989,NULL
132671,1999,21001054,"indication","Parkinsonism","C0242422","Parkinsonism","T047",32798002,1341221,"DB01173","DRUGBANK_ID",1999,NULL
132672,4990,40249204,"indication","HER2-positive carcinoma of breast","C1960398","HER2-positive carcinoma of breast","T191",427685000,1341739,"DB05773","DRUGBANK_ID",4990,NULL
132673,4991,21013444,"indication","Chemotherapy-induced neutropenia","C1827687","Chemotherapy-induced neutropenia","T037",425229001,1342936,"DB13200","DRUGBANK_ID",4991,NULL
132674,1854,40249218,"indication","Pneumonic plague","C0524688","Pneumonic plague","T047",38976008,1340295,"DB00218","DRUGBANK_ID",1854,NULL
132675,1854,40249219,"indication","Septicemic plague","C0152936","Septicemic plague","T047",9012003,1340295,"DB00218","DRUGBANK_ID",1854,NULL
132676,4994,21003276,"indication","Hyperuricemia","C0740394","Hyperuricemia","T047",35885006,1340153,"DB00049","DRUGBANK_ID",4994,NULL
132677,4424,40249220,"indication","Candidiasis of vagina","C0006852","Candidiasis of vagina","T047",72934000,1341200,"DB01152","DRUGBANK_ID",4424,NULL
132678,4848,21002946,"indication","Prader-Willi syndrome","C0032897","Prader-Willi syndrome","T019",89392001,1340156,"DB00052","DRUGBANK_ID",4848,NULL
132679,4848,21000617,"indication","Pituitary dwarfism","C0013338","Pituitary dwarfism","T047",367460001,1340156,"DB00052","DRUGBANK_ID",4848,NULL
132680,4848,21002944,"indication","Turner syndrome","C0041408","Turner syndrome","T019",38804009,1340156,"DB00052","DRUGBANK_ID",4848,NULL
132681,4995,40249039,"indication","Anemia in chronic kidney disease","C1561828","Anemia in chronic kidney disease","T047",707323002,1340130,"DB00016","DRUGBANK_ID",4995,NULL
132682,4995,40249221,"indication","Anemia due to chemotherapy","C1998329","Anemia due to chemotherapy","T037",429564000,1340130,"DB00016","DRUGBANK_ID",4995,NULL
132683,4996,21013924,"indication","Chronic idiopathic thrombocytopenic purpura","C0272293","Chronic idiopathic thrombocytopenic purpura","T047",13172003,1341722,"DB05332","DRUGBANK_ID",4996,NULL
132684,4997,40249222,"indication","Mucopolysaccharidosis, MPS-I","C0023786","Mucopolysaccharidosis, MPS-I","T047",75610003,1340180,"DB00090","DRUGBANK_ID",4997,NULL
132685,4998,21003119,"indication","Skin irritation","C0152030","Skin irritation","T184",367466007,1343624,"DB14518","DRUGBANK_ID",4998,NULL
