do_id,drug_id,label_id,context,Contraindication,Effect,IDK,Indication: Symptomatic Relief,Indication: Treatment,worker_answers,inter_agree_workers,worker_consensus
DOID_10456,DB01416,fa487191-4b42-4a56-97f6-4a7cafdc6e93.xml,"['Cefpodoxime proxetil is indicated for the treatment of patients with mild to moderate infections caused by susceptible strains of the designated microorganisms in the conditions listed below.', '\n                     ', 'Recommended dosages, durations of therapy, and applicable patient populations vary among these infections. Please see ', 'DOSAGE AND ADMINISTRATION', '\n                     ', 'Acute otitis media', 'Streptococcus ', 'pneumoniae', 'Streptococcus ', 'pyogenes', ', ', 'Haemophilus', None, 'influenzae', 'Moraxella (', 'Branhamella', ') ', 'catarrhalis', '\n                     ', 'Pharyngitis and/or tonsillitis', 'Streptococcus ', 'pyogenes', '\n                     ', 'NOTE:', '\n                     ', 'Community-acquired pneumonia', 'S. ', 'pneumoniae', 'H. ', 'Influenzae', '\n                     ', 'Acute bacterial exacerbation of chronic bronchitis', 'S. ', 'pneumoniae', ', H. ', 'influenzae', 'M. ', 'catarrhalis', 'H. ', 'influenzae', '\n                     ', 'Acute, uncomplicated urethral and cervical gonorrhea', 'Neisseria ', 'gonorrhoeae', '\n                     ', 'Acute, uncomplicated ', 'ano', '-rectal infections in women', 'Neisseria ', 'gonorrhoeae', '\n                     ', 'NOTE:', 'N. ', 'gonorrhoeae', 'N. ', 'gonorrhoeae', '\n                     ', 'Uncomplicated skin and skin structure infections', 'Staphylococcus ', 'aureus', 'Streptococcus ', 'pyogenes', '\n                     ', 'NOTE:', '\n                        ', 'DOSAGE AND ADMINISTRATION', '\n                     ', 'Acute maxillary sinusitis', 'Haemophilus', None, 'influenzae', 'Streptococcus ', 'pneumoniae', ',', 'Moraxella ', 'catarrhalis', '\n                     ', 'Uncomplicated urinary tract infections (cystitis)', 'Escherichia coli, ', 'Klebsiella', None, 'pneumoniae', ', Proteus mirabilis', 'Staphylococcus ', 'saprophyticus', '\n                     ', 'NOTE:', '\n                        ', 'CLINICAL STUDIES', 'Appropriate specimens for bacteriological examination should be obtained in order to isolate and identify causative organisms and to determine their susceptibility to cefpodoxime. Therapy may be instituted while awaiting the results of these studies. Once these results become available, antimicrobial therapy should be adjusted accordingly.', 'To reduce the development of drug-resistant bacteria and maintain the effectiveness of Cefpodoxime Proxetil Tablets, USP and other antibacterial drugs, Cefpodoxime Proxetil Tablets, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria. When culture and susceptibility information are available, they should be considered in selecting or modifying antibacterial therapy. In the absence of such data, local epidemiology and susceptibility patterns may contribute to the empiric selection of therapy.']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_10459,DB00852,7285f0a3-210a-4798-8236-2f5020c2fd15.xml,"
                     
temporarily relieves nasal congestion due to the common cold, hay fever or other upper respiratory allergies
temporarily relieves sinus congestion and pressure ",0.0,0.0,0.0,1.0,0.0,3,1.0,Indication: Symptomatic Relief
DOID_10459,DB06736,../DailyMedExtracter/prescription/temp_xml/730de348-1686-4017-804e-010fd87b1f84.xml,"['\n ', 'CONTRAINDICATIONS', 'Patients with allergy to these drugs or other analogues (diclofenac). Patients with asthma. Like NSAIDS, acetylsalicylic acid and other drugs which inhibit prostagladin-synthesis may precipitate attacks of asthma, acute rhinitis or urticaria. Patients with active peptic ulcer.', None]",0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,6,0.3333333333333333,No consensus
DOID_10493,DB01011,../DailyMedExtracter/prescription/temp_xml/80580507-b772-41bf-b70f-c27c379e7e8b.xml,"Metopirone is contraindicated in patients with adrenal cortical insufficiency, or hypersensitivity to Metopirone or to any of its excipients.",0.16666666666666666,0.5,0.0,0.16666666666666666,0.16666666666666666,6,0.5,No consensus
DOID_1059,DB00433,c6a78073-9fed-4c4e-9fc4-cfd31806ddf5.xml,"Prochlorperazine maleate tablets are indicated for the control of severe nausea and vomiting. 
Prochlorperazine maleate tablets are also indicated for the treatment of schizophrenia. 
Prochlorperazine is effective for the short-term treatment of generalized non-psychotic anxiety. However, prochlorperazine maleate tablets are not the first drug to be used in therapy for most patients with non-psychotic anxiety, because certain risks associated with its use are not shared by common alternative treatments (e.g., benzodiazepines). 
When used in the treatment of non-psychotic anxiety, prochlorperazine maleate tablets should not be administered at doses of more than 20 mg per day or for longer than 12 weeks, because the use of prochlorperazine maleate tablets at higher doses or for longer intervals may cause persistent tardive dyskinesia that may prove irreversible (see 
WARNINGS
The effectiveness of prochlorperazine as treatment for non-psychotic anxiety was established in 4-week clinical studies of outpatients with generalized anxiety disorder. This evidence does not predict that prochlorperazine maleate tablets will be useful in patients with other non-psychotic conditions in which anxiety, or signs that mimic anxiety, are found (e.g., physical illness, organic mental conditions, agitated depression, character pathologies, etc.). 
Prochlorperazine has not been shown effective in the management of behavioral complications in patients with mental retardation. ",1.0,0.0,0.0,0.0,0.0,3,1.0,Contraindication
DOID_1059,DB00623,e162b234-b57c-4326-b661-0f5c3c4d3e08.xml,"['Fluphenazine Decanoate Injection is a long-acting parenteral antipsychotic drug intended for use in the management of patients requiring prolonged parenteral neuroleptic therapy (e.g., chronic schizophrenics).', 'Fluphenazine Decanoate Injection has not been shown effective in the management of behavioral complications in patients with mental retardation.\n                            ', None]",0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,3,0.6666666666666666,Contraindication
DOID_1059,DB00831,83798288-0656-4171-93a2-2fe096dfe0b7.xml,"For the management of schizophrenia.
Trifluoperazine hydrochloride tablets, USP are effective for the short-term treatment of generalized non-psychotic anxiety. However, trifluoperazine hydrochloride tablets are not the first drug to be used in therapy for most patients with non-psychotic anxiety because certain risks associated with its use are not shared by common alternative treatments (i.e., benzodiazepines).
When used in the treatment of non-psychotic anxiety, trifluoperazine hydrochloride tablets should not be administered at doses of more than 6 mg per day or for longer than 12 weeks because the use of trifluoperazine hydrochloride tablets at higher doses or for longer intervals may cause persistent tardive dyskinesia that may prove irreversible (see 
WARNINGS
The effectiveness of trifluoperazine hydrochloride tablets as a treatment for non-psychotic anxiety was established in a 4-week clinical multicenter study of outpatients with generalized anxiety disorder (DSM-III). This evidence does not predict that trifluoperazine hydrochloride tablets will be useful in patients with other non-psychotic conditions in which anxiety, or signs that mimic anxiety, are found (i.e., physical illness, organic mental conditions, agitated depression, character pathologies, etc.).
Trifluoperazine hydrochloride tablets have not been shown effective in the management of behavioral complications in patients with mental retardation. ",0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,3,0.6666666666666666,Contraindication
DOID_1059,DB00850,84141783-43f3-ddfd-e053-2991aa0a907a.xml,"Perphenazine tablets are indicated for use in the treatment of schizophrenia and for the control of severe nausea and vomiting in adults. 
Perphenazine tablets have not been shown effective for the management of behavioral complications in patients with mental retardation.",0.7619047619047619,0.09523809523809523,0.0,0.047619047619047616,0.09523809523809523,21,0.7619047619047619,Contraindication
DOID_1059,DB01623,5d966e42-2085-24ab-e053-2991aa0ab6c8.xml,Thiothixene capsules are effective in the management of schizophrenia. Thiothixene capsules have not been evaluated in the management of behavioral complications in patients with mental retardation.,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,3,0.6666666666666666,Contraindication
DOID_10609,DB00153,876fef38-0e7e-e076-e053-2a95a90a3565.xml,"Ergocalciferol Capsules, USP are indicated for use in the treatment of hypoparathyroidism, refractory rickets, also known as vitamin D resistant rickets, and familial hypophosphatemia.",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_10616,DB00367,../DailyMedExtracter/prescription/temp_xml/56207206-c9df-41bd-beda-58a97e4a8624.xml,"['The use of LILETTA is contraindicated when one or more of the following conditions exist:', '\n ', 'Pregnancy or suspected pregnancy', None, 'For use as post-coital contraception (emergency contraception)', None, 'Congenital or acquired uterine anomaly, including fibroids, that distorts the uterine cavity\xa0and would be incompatible with correct IUS placement', None, 'Acute pelvic inflammatory disease (PID) or endometritis\xa0or a history of PID unless there has been a subsequent intrauterine pregnancy ', None, 'Infected abortion in the past 3 months', None, 'Known or suspected uterine or cervical neoplasia ', None, 'Known or suspected breast cancer or other hormone-sensitive cancer, now or in the past ', None, 'Uterine bleeding of unknown etiology', None, 'Untreated acute cervicitis or vaginitis, including bacterial vaginosis, known chlamydial or gonococcal cervical infection, or other lower genital tract infections until infection is controlled \xa0', None, 'Acute liver disease or liver tumor (benign or malignant)', None, 'Conditions associated with increased susceptibility to pelvic infections\xa0', '[see Warnings and Precautions (', '\n ', '5.4', ')]', None, 'A previously inserted IUS that has not been removed', None, 'Hypersensitivity to any component of LILETTA\xa0', '[see Adverse Reactions (', '\n ', '6.2', ')]', '\n ', 'Pregnancy or suspected pregnancy (', '4', None, 'Use for post-coital contraception (emergency contraception) (', '4', None, 'Congenital or acquired uterine anomaly that distorts the uterine cavity and\xa0would be incompatible with correct IUS placement (', '4', None, 'Acute pelvic inflammatory disease (PID) or endometritis\xa0or a history of PID unless there has been a subsequent intrauterine pregnancy (', '4', None, 'Infected abortion in the past 3 months (', '4', None, 'Known or suspected uterine or cervical neoplasia\xa0(', '4', None, 'Known or suspected breast cancer or other hormone-sensitive cancer (', '4', None, 'Uterine bleeding of unknown etiology (', '4', None, 'Untreated acute cervicitis or vaginitis\xa0or other lower genital tract infections (', '4', None, 'Acute liver disease or liver tumor (benign or malignant) (', '4', None, 'Increased susceptibility to pelvic infections (', '4', None, 'A previously inserted IUS that has not been removed (', '4', None, 'Hypersensitivity to any component of LILETTA (', '4']",0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,3,0.6666666666666666,Contraindication
